text,label,repo,file,issue_type,notes
"Analyze this vulnerable_pattern: $user = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $user ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() call! This code does not work."", E_USER_ERROR)) ? """" : """"));

	// Sanitise password input
	$pass = $_GET[ 'password' ];
	$pass = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($G",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: // Sanitise password input
	$pass = $_GET[ 'password' ];
	$pass = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $pass ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() call! This code does not work."", E_USER_ERROR)) ? """" : """"));
	$pass = md5( $pass );

	// Check the database
	$query  = ""SE",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: // Check the database
	$query  = ""SELECT * FROM `users` WHERE user = '$user' AND password = '$pass';"";
	$result = mysqli_query($GLOBALS[""___mysqli_ston""],  $query ) or die( '<pre>' . ((is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_error($GLOBALS[""___mysqli_ston""]) : (($___mysqli_res = mysqli_connect_error()) ? $___mysqli_res : false)) . '</pre>' );

	if( $result && mysqli_num_rows( $result ) == ",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if( isset( $_POST[ 'Login' ] ) && isset ($_POST['username']) && isset ($_POST['password']) ) {
	// Check Anti-CSRF token
	checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if( isset( $_POST[ 'Login' ] ) && isset ($_POST['username']) && isset ($_POST['password']) ) {
	// Check Anti-CSRF token
	checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );

	// Sanitise username input
	$user = $_POST[ 'username' ];",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );

	// Sanitise username input
	$user = $_POST[ 'username' ];
	$user = stripslashes( $user );
	$user = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $user ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() cal",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $user = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $user ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() call! This code does not work."", E_USER_ERROR)) ? """" : """"));

	// Sanitise password input
	$pass = $_POST[ 'password' ];
	$pass = stripslashes( $pass );
	$pass = ((isset($GLOBALS[""",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $pass = $_POST[ 'password' ];
	$pass = stripslashes( $pass );
	$pass = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $pass ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() call! This code does not work."", E_USER_ERROR)) ? """" : """"));
	$pass = md5( $pass );

	// Default values
	$total_faile",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if( isset( $_GET[ 'Login' ] ) ) {
	// Get username
	$user = $_GET[ 'username' ];",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if( isset( $_GET[ 'Login' ] ) ) {
	// Get username
	$user = $_GET[ 'username' ];

	// Get password
	$pass = $_GET[ 'password' ];",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $user = $_GET[ 'username' ];

	// Get password
	$pass = $_GET[ 'password' ];
	$pass = md5( $pass );

	// Check the database",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: // Get password
	$pass = $_GET[ 'password' ];
	$pass = md5( $pass );

	// Check the database
	$query  = ""SELECT * FROM `users` WHERE user = '$user' AND password = '$pass';"";",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if( isset( $_GET[ 'Login' ] ) ) {
	// Check Anti-CSRF token
	checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if( isset( $_GET[ 'Login' ] ) ) {
	// Check Anti-CSRF token
	checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );

	// Sanitise username input
	$user = $_GET[ 'username' ];",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );

	// Sanitise username input
	$user = $_GET[ 'username' ];
	$user = stripslashes( $user );
	$user = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $user ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() call",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $user = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $user ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() call! This code does not work."", E_USER_ERROR)) ? """" : """"));

	// Sanitise password input
	$pass = $_GET[ 'password' ];
	$pass = stripslashes( $pass );
	$pass = ((isset($GLOBALS[""_",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $pass = $_GET[ 'password' ];
	$pass = stripslashes( $pass );
	$pass = ((isset($GLOBALS[""___mysqli_ston""]) && is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_real_escape_string($GLOBALS[""___mysqli_ston""],  $pass ) : ((trigger_error(""[MySQLConverterToo] Fix the mysql_escape_string() call! This code does not work."", E_USER_ERROR)) ? """" : """"));
	$pass = md5( $pass );

	// Check database
	$query  = ""SE",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: // Check database
	$query  = ""SELECT * FROM `users` WHERE user = '$user' AND password = '$pass';"";
	$result = mysqli_query($GLOBALS[""___mysqli_ston""],  $query ) or die( '<pre>' . ((is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_error($GLOBALS[""___mysqli_ston""]) : (($___mysqli_res = mysqli_connect_error()) ? $___mysqli_res : false)) . '</pre>' );

	if( $result && mysqli_num_rows( $result ) == 1 ) ",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $page = dvwaPageNewGrab();
$page[ 'title' ] = 'SQL Injection Session Input' . $page[ 'title_separator' ].$page[ 'title' ];

if( isset( $_POST[ 'id' ] ) ) {
	$_SESSION[ 'id' ] =  $_POST[ 'id' ];
	//$page[ 'body' ] .= ""Session ID set!<br /><br /><br />"";
	$page[ 'body' ] .= ""Session ID: {$_SESSION[ 'id' ]}<br /><br /><br />"";",VULNERABLE_LOGIC,DVWA,session-input.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $page[ 'title' ] = 'SQL Injection Session Input' . $page[ 'title_separator' ].$page[ 'title' ];

if( isset( $_POST[ 'id' ] ) ) {
	$_SESSION[ 'id' ] =  $_POST[ 'id' ];
	//$page[ 'body' ] .= ""Session ID set!<br /><br /><br />"";
	$page[ 'body' ] .= ""Session ID: {$_SESSION[ 'id' ]}<br /><br /><br />"";
	$page[ 'body' ] .= ""<script>window.opener.location.reload(true);</script>"";",VULNERABLE_LOGIC,DVWA,session-input.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if( isset( $_POST[ 'Submit' ] ) ) {
	// Get input
	$id = $_POST[ 'id' ];",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if( isset( $_POST[ 'Submit' ] ) ) {
	// Get input
	$id = $_POST[ 'id' ];

	$id = mysqli_real_escape_string($GLOBALS[""___mysqli_ston""], $id);",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: switch ($_DVWA['SQLI_DB']) {
		case MYSQL:
			$query  = ""SELECT first_name, last_name FROM users WHERE user_id = $id;"";
			$result = mysqli_query($GLOBALS[""___mysqli_ston""], $query) or die( '<pre>' . mysqli_error($GLOBALS[""___mysqli_ston""]) . '</pre>' );

			// Get results
			while( $row = mysqli_fetch_assoc( $result ) ) {",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: // This is used later on in the index.php page
// Setting it here so we can close the database connection in here like in the rest of the source scripts
$query  = ""SELECT COUNT(*) FROM users;"";
$result = mysqli_query($GLOBALS[""___mysqli_ston""],  $query ) or die( '<pre>' . ((is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_error($GLOBALS[""___mysqli_ston""]) : (($___mysqli_res = mysqli_connect_error()",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if( isset( $_GET[ 'Submit' ] ) ) {
	// Check Anti-CSRF token
	checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if( isset( $_GET[ 'Submit' ] ) ) {
	// Check Anti-CSRF token
	checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );

	// Get input
	$id = $_GET[ 'id' ];",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: checkToken( $_REQUEST[ 'user_token' ], $_SESSION[ 'session_token' ], 'index.php' );

	// Get input
	$id = $_GET[ 'id' ];

	// Was a number entered?
	if(is_numeric( $id )) {",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if( isset( $_REQUEST[ 'Submit' ] ) ) {
	// Get input
	$id = $_REQUEST[ 'id' ];",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if( isset( $_REQUEST[ 'Submit' ] ) ) {
	// Get input
	$id = $_REQUEST[ 'id' ];

	switch ($_DVWA['SQLI_DB']) {
		case MYSQL:",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: case MYSQL:
			// Check database
			$query  = ""SELECT first_name, last_name FROM users WHERE user_id = '$id';"";
			$result = mysqli_query($GLOBALS[""___mysqli_ston""],  $query ) or die( '<pre>' . ((is_object($GLOBALS[""___mysqli_ston""])) ? mysqli_error($GLOBALS[""___mysqli_ston""]) : (($___mysqli_res = mysqli_connect_error()) ? $___mysqli_res : false)) . '</pre>' );

			// Get results
			while( $row = ",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: case MYSQL:
			// Check database
			$query  = ""SELECT first_name, last_name FROM users WHERE user_id = '$id' LIMIT 1;"";
			$result = mysqli_query($GLOBALS[""___mysqli_ston""], $query ) or die( '<pre>Something went wrong.</pre>' );

			// Get results
			while( $row = mysqli_fetch_assoc( $result ) ) {",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: header(""Content-Disposition: attachment; filename= ecb_attack.php"");

// dump the picture and stop the script
fpassthru($fp);
exit;

?>",VULNERABLE_LOGIC,DVWA,download_ecb_attack.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if (!array_key_exists ('token', $_POST)) {
			throw new Exception (""No token passed"");
		} else {
			$token = $_POST['token'];
			if (strlen($token) % 32 != 0) {
				throw new Exception (""Token is in wrong format"");
			} else {",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: header(""Content-Disposition: attachment; filename= oracle_attack.php"");

// dump the picture and stop the script
fpassthru($fp);
exit;

?>",VULNERABLE_LOGIC,DVWA,download_oracle_attack.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if ($_SERVER['REQUEST_METHOD'] == ""POST"") {
	try {
		if (array_key_exists ('message', $_POST)) {
			$message = $_POST['message'];
			if (array_key_exists ('direction', $_POST) && $_POST['direction'] == ""decode"") {
				$encoded = xor_this (base64_decode ($message), $key);
				$encode_radio_selected = "" "";",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: try {
		if (array_key_exists ('message', $_POST)) {
			$message = $_POST['message'];
			if (array_key_exists ('direction', $_POST) && $_POST['direction'] == ""decode"") {
				$encoded = xor_this (base64_decode ($message), $key);
				$encode_radio_selected = "" "";
				$decode_radio_selected = "" checked='checked' "";",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: }
		}
		if (array_key_exists ('password', $_POST)) {
			$password = $_POST['password'];
			$decoded = xor_this (base64_decode ($password), $key);
			if ($password == ""Olifant"") {
				$success = ""Welcome back user"";",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $info = """";

if (array_key_exists (""id"", $_GET) && is_numeric($_GET['id'])) {
	switch (intval ($_GET['id'])) {
		case 1:
			$info = ""Why did he come to you?<br />I got a record, I was Zero Cool<br />Zero Cool. Crashed 1507 systems in one day, biggest crash in history, front page, New York Times August 10th 1988."";",VULNERABLE_LOGIC,DVWA,info.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $info = """";

if (array_key_exists (""id"", $_GET) && is_numeric($_GET['id'])) {
	switch (intval ($_GET['id'])) {
		case 1:
			$info = ""Why did he come to you?<br />I got a record, I was Zero Cool<br />Zero Cool. Crashed 1507 systems in one day, biggest crash in history, front page, New York Times August 10th 1988."";
			break;",VULNERABLE_LOGIC,DVWA,info.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if (array_key_exists (""redirect"", $_GET) && $_GET['redirect'] != """") {
	if (preg_match (""/http:\/\/|https:\/\//i"", $_GET['redirect'])) {
		http_response_code (500);
		?>",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if (array_key_exists (""redirect"", $_GET) && $_GET['redirect'] != """") {
	if (preg_match (""/http:\/\/|https:\/\//i"", $_GET['redirect'])) {
		http_response_code (500);
		?>
		<p>Absolute URLs not allowed.</p>",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php
		exit;
	} else {
		header (""location: "" . $_GET['redirect']);
		exit;
	}
}",VULNERABLE_LOGIC,DVWA,medium.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $target = """";

if (array_key_exists (""redirect"", $_GET) && is_numeric($_GET['redirect'])) {
	switch (intval ($_GET['redirect'])) {
		case 1:
			$target = ""info.php?id=1"";",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: $target = """";

if (array_key_exists (""redirect"", $_GET) && is_numeric($_GET['redirect'])) {
	switch (intval ($_GET['redirect'])) {
		case 1:
			$target = ""info.php?id=1"";
			break;",VULNERABLE_LOGIC,DVWA,impossible.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if (array_key_exists (""redirect"", $_GET) && $_GET['redirect'] != """") {
	header (""location: "" . $_GET['redirect']);
	exit;
}",VULNERABLE_LOGIC,DVWA,low.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if (array_key_exists (""redirect"", $_GET) && $_GET['redirect'] != """") {
	if (strpos($_GET['redirect'], ""info.php"") !== false) {
		header (""location: "" . $_GET['redirect']);
		exit;",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: <?php

if (array_key_exists (""redirect"", $_GET) && $_GET['redirect'] != """") {
	if (strpos($_GET['redirect'], ""info.php"") !== false) {
		header (""location: "" . $_GET['redirect']);
		exit;
	} else {",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: if (array_key_exists (""redirect"", $_GET) && $_GET['redirect'] != """") {
	if (strpos($_GET['redirect'], ""info.php"") !== false) {
		header (""location: "" . $_GET['redirect']);
		exit;
	} else {
		http_response_code (500);",VULNERABLE_LOGIC,DVWA,high.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: action VARCHAR(50) NULL,
        timestamp TIMESTAMP DEFAULT CURRENT_TIMESTAMP
    )"";
    mysqli_query($GLOBALS[""___mysqli_ston""], $query);

    // Add role column to users table if it doesn't exist
    $result = mysqli_query($GLOBALS[""___mysqli_ston""], ""SHOW COLUMNS FROM users LIKE 'role'"");",VULNERABLE_LOGIC,DVWA,index.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
"Analyze this vulnerable_pattern: mysqli_query($GLOBALS[""___mysqli_ston""], $query);

    // Add role column to users table if it doesn't exist
    $result = mysqli_query($GLOBALS[""___mysqli_ston""], ""SHOW COLUMNS FROM users LIKE 'role'"");
    if (!$result || mysqli_num_rows($result) == 0) {
        mysqli_query($GLOBALS[""___mysqli_ston""], ""ALTER TABLE users ADD COLUMN role VARCHAR(10) DEFAULT 'user'"");
        // Set admin role for",VULNERABLE_LOGIC,DVWA,index.php,vulnerable_pattern,vuln pattern — VULNERABLE_LOGIC repo
